Image,Object type,Museum number,Title,Denomination,Escapement,Description,Producer name,School/style,State,Authority,Ethnic name (made by),Ethnic name (assoc),Culture,Production date,Production place,Find spot,Materials,Ware,Type series,Technique,Dimensions,Inscription,Curators Comments,Bib references,Location,Exhibition history,Condition,Subjects,Assoc name,Assoc place,Assoc events,Assoc titles,Acq name (acq),Acq name (finding),Acq name (excavator),Acq name (previous),Acq date,Acq notes (acq),Acq notes (exc),Dept,BM/Big number,Reg number,Add ids,Cat no,Banknote serial number,Joined objects
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/34bfab7b_3b3f_4315_9676_a3ba013c283d/preview_00253709_001.jpg,mancala-board,"No: As1996,30.4",,,,"Mancala (pallankuli) board; carved of wood; two pieces of wood, each carved in the shape of a fish, joined together with metal hinges; outside carved with flowers and curvilinear designs; inside of each piece carved with eight round cavities and curvilinear designs around cavities; traces of red paint visible on inside.",,,,,,,,1990s,Made in: Kerala (State);  Retailed in: Mumbai,,wood; metal,,,carved,Height: 2.80 centimetres open ; Height: 4.50 centimetres; Weight: 1265 grammes; Width: 41 centimetres; Depth: 13 centimetres; Depth: 26 centimetres,,"The game is played using tamarind stones, small pebbles or cowrie shells. Boards in the shape of fish occur frequently in southern India and Sri Lanka. The coastal location and the local reliance on fishing as a principal means of livelihood may partly explain this. Concerns with fertility may also be reflected in the use of fish-shaped boards. Games may be played on special occasions or at propitious times of the year in the hope of ensuring a good crop of fish and thus the well-being and prosperity of the local people. See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,fish,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1996,Cost for entire collection.,,Asia,,"As1996,30.4",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/3_18/03ea6555_bf1e_4a4f_a26b_a3b90132badb/preview_00216821_001.jpg,mancala-board,"No: As1996,31.1",,,,"Mancala (pallankuli) board; carved of wood; two pieces of wood, each carved in the shape of a heart, joined together with two metal hinges; three metal feet attached to outside of each heart to support board when open; metal handle at centre of top heart; inside of each piece carved with seven round cavities and central irregular cavity; two metal hooks screwed on near point of top heart, two metal eyes screwed in near point of bottom heart to hold board closed.",,,,,,,,1990s,Made in: Chennai,,wood; metal,,,carved,Height: 12 centimetres; Weight: 918 grammes; Width: 16 centimetres; Depth: 18.50 centimetres,,"The game is played using tamarind stones, small pebbles or cowrie shells. See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,,,,,,Purchased from: Joss Graham Oriental Textiles,Funded by: British Museum Society Board Game Fund,,,1996,,,Asia,,"As1996,31.1",,,
,mancala-board,"No: Af1946,18.208",,,,Large wooden mancala board with sixteen holes.,,,,,Jaba,,,,,Found/Acquired: Nok;  Found/Acquired: Kwoi,wood,,,,Height: 22 centimetres; Width: 149.50 centimetres; Depth: 29 centimetres,,"Register 1946:
Wooden board, mancala, large. 16 holes.
See also Af1946,18.161
Kwoi, Nok, Jaba.",,Not on display,,,,,,,,Purchased from: D H F Wilson,,,Previous owner/ex-collection: Hermann Justus Braunholtz,1946,,,"Africa, Oceania and the Americas",,"Af1946,18.208",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/5373d5d4_a98a_481b_bd53_a3ba013c2563/preview_00253707_001.jpg,mancala-board,"No: As1996,30.2",,,,"Mancala (pallankuli) board; carved of wood; two pieces of wood, each carved in the shape of a fish, joined together with metal hinges; mouth, gills, fins and scales carved on outside; inside of each piece carved with seven round cavities and one rectangular cavity; metal hook screwed into one piece and metal eye into opposite piece for holding board closed.",,,,,,,,1990s,Made in: Tamil Nadu;  Retailed in: Mumbai,,wood; metal,,,carved,Height: 8.50 centimetres closed ; Height: 5 centimetres open ; Weight: 2361 grammes; Width: 53 centimetres; Depth: 12 centimetres; Depth: 22.90 centimetres,,"The game is played using tamarind stones, small pebbles or cowrie shells. Boards in the shape of fish occur frequently in southern India and Sri Lanka. The coastal location and the local reliance on fishing as a principal means of livelihood may partly explain this. Concerns with fertility may also be reflected in the use of fish-shaped boards. Games may be played on special occasions or at propitious times of the year in the hope of ensuring a good crop of fish and thus the well-being and prosperity of the local people. See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,fish,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1996,Cost for entire collection.,,Asia,,"As1996,30.2",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/f53d79ee_191e_4dc7_bfd6_a3ba01453bc9/preview_00256276_001.jpg,mancala-board,"No: As1997,21.3",,,,"Mancala (pallankuli) board; made of marble; rectangular piece of marble with semicircular protrusion on each short side; carved with six round cavities along each long side and one on each semicircular protrusion, two rectangular cavities at centre; etched with line painted black around outside; rectangular cavities each have line etched around outside, painted brown; ""MRST"" etched at centre, painted black; wooden support (carved along bottom) attached on underside of each short side.",,,,,,,,1990s,Made in: Kochi,,marble; wood,,,carved; etched; painted,Height: 8 centimetres; Weight: 814 kilograms; Width: 46 centimetres; Depth: 23 centimetres,,"See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1997,Cost for entire collection.,,Asia,,"As1997,21.3",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_20/9ddd1982_38c6_4a32_9831_a3ba014df92d/preview_00258700_001.jpg,mancala-board,"No: As1997,09.1",,,,"Mancala board; carved of wood; rectangular piece of wood carved with four legs on underside, top carved with seven round cavities along each long side, flower and leaves carved at centre with large rectangular cavity on either side, squares carved around edge.",,,,,,,,1990s,Made in: Kandy,,wood,,,carved,Height: 6 centimetres; Weight: 2 kilograms; Width: 32 centimetres; Depth: 18.50 centimetres,,"See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1997,Cost for entire collection.,,Asia,,"As1997,09.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/ea562e89_dcf7_4ad8_b895_a3ba014556c0/preview_00256294_001.jpg,mancala-board,"No: As1997,21.7",,,,"Mancala (pallankuli) board; carved of wood; two pieces of wood, each carved in the shape of a fish, joined together with metal hinges; eye, mouth, fins and tail carved on outside; inside of each piece carved with seven round cavities.",,,,,,,,1990s,Made in: Kochi,,wood; metal,,,carved,Height: 9.40 centimetres closed ; Height: 17.20 centimetres open ; Weight: 942 grammes; Width: 39.10 centimetres; Depth: 2.90 centimetres; Depth: 5.30 centimetres,,"See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,fish,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1997,Cost for entire collection.,,Asia,,"As1997,21.7",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/ac8fd31b_a0f4_439d_b657_a3ba01442190/preview_00256061_001.jpg,mancala-board,"No: As1996,33.2",,,,"Mancala board; carved of apricot wood; two rectangular pieces of wood with rounded ends joined together with two metal hinges, triangular notch at one end; inside of each piece carved with seven large round cavities surrounded by inlays of mother-of-pearl heart, diamonds, circles and chevrons; metal hook attached to side of one piece of wood, metal nail in opposite piece of wood to hold board closed.",,,,,,,,1990s,Made in: Palmyra;  Retailed in: Aleppo,,wood; metal; mother-of-pearl,,,carved; inlaid,Height: 6.50 centimetres; Weight: 860 grammes; Width: 62 centimetres; Depth: 7.50 centimetres,,"See Gupta, Hem Ch. Das. ""Notes on a Type of Sedentary Game prevalent in many parts of India."" In: Journal of the Asiatic Society of Bengal. New Series. 1923: XIX, 71-74.",,Not on display,,,,,,,,,Funded by: British Museum Society Board Game Fund,,,1996,Cost for entire collection.,,Middle East,,"As1996,33.2",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/f87d1a5f_fd19_47f2_aced_a3ba0145529a/preview_00256291_001.jpg,mancala-board,"No: As1997,21.8",,,,"Mancala (pallankuli) board; carved of wood; two pieces of wood, each carved in the shape of a fish, joined together with metal hinges; mouth, fins and tail carved on outside; brass tack in place for eye; inside of each piece carved with seven round cavities.",,,,,,,,1990s,Made in: Kochi,,wood; metal; brass,,,carved,Height: 15.50 centimetres open ; Height: 8.10 centimetres; Weight: 903 grammes; Width: 45 centimetres; Depth: 3.20 centimetres; Depth: 5.50 centimetres,,"See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,fish,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1997,Cost for entire collection.,,Asia,,"As1997,21.8",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/d4851928_611d_47d1_a9a2_a3ba01454870/preview_00256283_001.jpg,mancala-board,"No: As1997,21.5",,,,"Mancala (pallankuli) board; carved of wood; two pieces of wood, each carved in the shape of a fish, joined together with metal hinges; eye and scales carved on outside; four brass tacks on one side, possibly once holding plate on the side; inside of each piece carved with seven round cavities, ovoid cavity near tail, and curved lines; metal eye screwed to one piece to hold board closed (metal hook on opposite piece missing).",,,,,,,,1990s,Made in: Kochi,,wood; metal; brass,,,carved,Height: 5 centimetres open ; Height: 9 centimetres; Weight: 4231 grammes; Width: 63.50 centimetres; Depth: 33.70 centimetres open ; Depth: 18 centimetres,,"See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,fish,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1997,Cost for entire collection.,,Asia,,"As1997,21.5",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_19/190d2f9e_4c90_45e2_bb32_a3ba01452a83/preview_00256265_001.jpg,mancala-board,"No: As1997,21.1",,,,"Mancala (pallankuli) board; made of brass; rectangular piece of metal with edges folded down and cut into scalloped shape along bottom edge; fourteen round cavities on top, with raised rosette and two rectangular cavities at centre; word etched below rosette; two axels (each with two wheels) attached to underside.",,,,,,,,1990s,Made in: Kochi,,brass,,,etched,Height: 7 centimetres; Weight: 1611 grammes; Width: 37.50 centimetres; Depth: 21 centimetres,,"Brass or silver game-boards are used during wedding celebrations in southern India. See De Voogt, Alexander J. Mancala Board Games. London: British Museum Press, 1997.",,Not on display,,,,,,,,Purchased from: Henry Brownrigg,Funded by: British Museum Society Board Game Fund,,,1997,Cost for entire collection.,,Asia,,"As1997,21.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/4_17/4e7bb1c8_e1ae_4bc4_bb20_a3d9011d00c3/preview_01177950_001.jpg,model; game-board; divination equipment,"No: Af1932,0514.18",,,,"Model, game-board, divination outfit (part of) made of wood.",,,,,Mbundu,,,,,Found/Acquired: Dondi (?),wood,,,,Height: 3.40 centimetres; Width: 1.50 centimetres; Depth: 0.30 centimetres,,"See Ethdoc 192 - Notes on the Divining Basket from the Ovimbundu tribe, Dondi, Angola - L S Tucker, 30.5.1932
... 17. Ochela, native game, means same as Af1932,0514.17 - ... the affair pertains to your whole village or clan. Go talk it over in council.",,Not on display,,,,,,,,Donated by: Mrs L S Tucker,,,,1932,,,"Africa, Oceania and the Americas",,"Af1932,0514.18",,,
https://media.britishmuseum.org/media/Repository/Documents/2018_4/21_17/4a74d966_6d6c_4d7a_bad3_a8c90118540b/preview_ship_model__MCN15611_a.jpg,model; cribbage-board,"No: 1894,0612.2",,,,"Ship-model/cribbage-board; bone and wood; HMS Victory; no masts or superstructure; groups of holes in deck for counting, row of guns either side; wooden stand covered with green cloth.",,,,,,,,19thC(early) (?),Made in: England (?),,bone; wood; cotton,,,,Length: 27.40 centimetres; Width: 8.20 centimetres,,"Attached old label reads 'The Bekkedore collection No 6 /""The Victory"" with Nelson's figurehead / Cut in Ivory / a rare Curiosity'.",,Not on display,,,boat/ship; arms/armour,Associated with: HMS Victory,,,HMS Victory,Donated by: Lady Charlotte Schreiber,,,,1894,,,"Britain, Europe and Prehistory",,"1894,0612.2",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/4_18/e4389ec7_b615_4b29_97ec_a3ba0130c52f/preview_00250056_001.jpg,paduk-board; counter-box; game-box,"No: 1996,1001.1.a-e",,,,"Wooden 'paduk'-board, with two wooden lidded boxes containing black stone and white shell circular game-pieces.",,,,,,,Joseon Dynasty,19thC,Made in: Korea,,wood; stone; shell,,,carved,"Diameter: 9.70 centimetres Go stone boxes (each) ; Height: 9.30 centimetres Go stone boxes ; Height: 27.40 centimetres board ; Length: 39 centimetres board ; Width: 39.50 centimetres board ",,"Portal 2000:
Played mainly by men, this game is also popular in China, where it is known as ""wei qi"", and in Japan, where it is known as ""go"". However, the Korean 'paduk' board differs from the Japanese in that it is a small hollow table as opposed to the Japanese solid block. Wires streched across inside the Korean board make it resonate whenever a piece is laid on it.; 2016 National Research Institute of Cultural Heritage catalogue entries:
'This Korean traditional go board, dating to the Joseon, was made by fixing a wooden board on a square wooden table with four wooden nails on each side. Each side of the table is cut in a low semicircle at the bottom, and the table’s four corners are supported by wooden feet.'
'조선 시대의 전통 양식이 잘 남아있는 바둑판이다. 네 개의 통판 다리로 만든 정방형의 틀에 판을 맞대고 나무못을 각각 4개씩 박아 고정하였다. 판각다리의 네 귀 지면에는 꺽쇠형 발을 대었다. 선의 교차점 3칸마다 십자형 화점花點 25개를 장식하였다. 이는 화점 9개로 두는 현재의 바둑과는 규칙이 다른 한국 고유의 순장 바둑을 위한 것이다. 바둑알집은 통목을 갈이틀[물레]에 갈아서 만들었다.'",Portal 2000 / Korea: Art and Archaeology; National Research Institute of Cultural Heritage 2016 / Korean Collections at the British Museum; 국립문화재연구소 2016 / 영국박물관 소장 한국문화재,Not on display,,,,,,,,Purchased from: Mrs Yi Doo-Young 이두영,Funded by: British Museum Friends (as British Museum Society),,,1996,,,Asia,,"1996,1001.1.a-e",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/15_7/111ca47e_72f8_44f8_abc9_a3c5007abdb4/preview_00921439_001.jpg,peg; warri-board,"No: Af1950,15.1.b",,,,"Peg; carved of wood; rounded wooden peg with flower-shaped knob at one end, for locking pieces into Warri-board.",,,,,,,,,,Found/Acquired: Sierra Leone (?),wood,,,carved,Diameter: 2.50 centimetres; Length: 14 centimetres,,"Accompanies board and drawer Af1950,15.1a&c.",,Not on display,"Exhibited:
1997, London, Museum of Mankind (Room 2), 'Count and Capture'",,,,,,,Purchased from: J C Cross,,,,1950,,,"Africa, Oceania and the Americas",,"Af1950,15.1.b",,,
https://media.britishmuseum.org/media/Repository/Documents/2015_12/29_13/e0c8c931_7c04_46d9_99da_a57d00daa869/preview_DSC_0270.jpg,Pope Joan board,"No: 1970,0103.1",,,,"Pope Joan board; pearlware; circular dish divided radially by uprights into seven trays and with shallow cup in centre; four trays contain painted representations of playing cards depicting the King, Queen and Knave of Diamonds, and the Ace of Spades enclosing the emblem of the Order of the Garter with motto, and surmounted by crown; remaining trays are inscribed; cup in centre with painted representation of the Nine of Diamonds; two of the tray uprights are cracked; cup rim slightly chipped; three small cracks in base.",,,,,,,,1830 (circa),Made in: Staffordshire,,earthenware,,,painted,Diameter: 24.10 centimetres,Inscription type: inscription Inscription position: trays Inscription quoted: Matrimony Intrigue Game; Inscription type: inscription Inscription position: garter Inscription language: Latin Inscription quoted: HONI.SOIT.QVI.MAL.Y.PENSE,,,Not on display,,,heraldry; king/queen; card-playing,Emblem of: Order of the Garter,,,,Purchased from: A Sampson; Purchased from: David Seligmann,,,,1970,,,"Britain, Europe and Prehistory",,"1970,0103.1",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/6_10/47de5bfc_a983_4208_ac1b_a3bc00b0f421/preview_00406453_001.jpg,Pope Joan board,"No: 1887,0210.132",,,,"Pope Joan board, tin-glazed earthenware, moulded with a central circular compartment and five radiating compartments, painted in colours with playing card designs: ace, king, queen, knave of hearts and nine of diamonds and inscribed 'GAME' in the centre.",,,,,,,Post-Medieval,1750-1770 (circa),Made in: England (Liverpool or Bristol),,earthenware,delftware,,tin-glazed; painted,Diameter: 26.90 centimetres,Inscription type: inscription Inscription quoted: GAME,"The nine of diamonds is known as the Pope, and this gaming dish was for the game of Pope Joan, a card game first recorded in Britain in 1732. It wsa popular in the 19th century and is mentioned in 'Pickwick Papers'.
For a pearlware Pope Joan board see reg. no. 1970,0103.1",Hobson 1903 / Catalogue of the collection of English Pottery in the Department of British and Medieval Antiquites and Ethnography of the British Museum (Fig.110); Grigsby 2000 / The Longridge Collection of English Slipware and Delftware; Dawson 2010 / English and Irish Delftware 1570-1840,Not on display,"Exhibited:
2010-2011 1 May-9 Jan, London, British Museum,  Room 2,  Recent Publications from British Museum Press",Large piece of rim missing - August 2006. Rim restored for publication.,,,,,,Purchased from: Henry Willett,,,,1887,,,"Britain, Europe and Prehistory",,"1887,0210.132",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/95a58b99_064c_48e0_b742_a3bb005bb10a/preview_00304384_001.jpg,print; game-board,"No: 1893,0331.41",Giuoco dell' Oca (Object),,,"Game board with numbered  compartments from 1 to 62,  arranged in a spiral around a central panel, in which are detailed the rules. 1853
Lithograph",Published by: Carlo Minolfi,,,,,,,1853,,,paper,,,lithograph,"Height: 435 millimetres printed area ; Width: 356 millimetres printed area ","Inscription type: inscription Inscription quoted: In the central panel, the title and various instructions for playing the game, In the bottom right corner ""Presso la Cartoleria Litografia/ di Carlo Minolfi""; in the top right corner ""In Roma Piazza di Co-/ lonna Trojana 44""; in top left corner ""Dicembre 1853 con permesso/ di Superior"".",,,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.41",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/12_14/9a5f164f_3c78_404b_b81e_a3e100f28977/preview_00106381_001.jpg,print; ornament print; game-board,"No: 1873,0809.894",,,,"Ornamental designs for a backgammon board; with satyrs seated on strapwork borders filled with arabesque ornaments; two triangular section forming a rectangle above, in lower margin a cartouche with Solis's name.
Engraving",Print made by: Virgil Solis,,,,,,,1530-1562,,,paper,,,engraving,Height: 158 millimetres; Width: 31 millimetres,"Inscription type: inscription Inscription quoted: Lettered in lower cartouche: 'Ver=/ gilius/ So=/ lis'
and at lowr r and upper left: 'Pretspielspitzen'.",,"Hollstein / German engravings, etchings and woodcuts c.1400-1700; O'Dell-Franke 1977 / Kupferstiche und Radierungen aus der Werkstatt des Virgil Solis; Bartsch / Le Peintre graveur",Not on display,,,ornament,,,,,"Purchased from: H G Gutekunst (Stuttgart, 20.v.1873/1536)",,,Previous owner/ex-collection: Count Giacomo Durazzo,1873,,,Prints and Drawings,,"1873,0809.894",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_9/29_15/dd4d71d3_b2ec_43ea_b896_a3b501073f50/preview_00141671_001.jpg,print; game-board,"No: 1852,0612.458.+",Il gioco del aquila (Object),,,"Game board with the Imperial eagle and commanders with defeated Turks, each position marked with a different throw of the dice.  c.1690
Etching",Print made by: Giuseppe Maria Mitelli,,,,,,,1683-1690,,,paper,,,etching,Height: 420 millimetres; Width: 297 millimetres,"Inscription type: inscription Inscription quoted: Titled along the top, in five lines continuing with the rules of the game; signed 'G M Mitelli I F' at the top right.",,"Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,turk,,,,,Purchased from: William Monck Mason; Purchased through: Sotheby's (sale 13-19.iii.1852),,,,1852,,,Prints and Drawings,,"1852,0612.458.+",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_9/1190dc2c_3f90_4bfc_b720_a3da009b39ec/preview_01136478_001.jpg,print; game-board,"No: 1893,0331.8",Il nobilissimo et dilettevole giuoco del gambaro (Object),,,"Game board with a path leading through a landscape, marked with 51 numbered divisions, each marked with a different vice that has to be overcome
Etching",Attributed to: Giuseppe Maria Mitelli;  Attributed to: Francesco Maria Francia,,,,,,,1675-1718,,,paper,,,etching,Height: 335 millimetres; Width: 467 millimetres,"Inscription type: inscription Inscription quoted: Numbered upper right in pen 'VIII'
Titled along the top, followed by four lines giving the rules of the game
Charlotte Schreiber stamp on the back","The attribution to Mitelli is doubted by Bertarelli. He suggests that the author might be F.M.Francia.
For comment, see 1893,0331.1
For another impression, see 1852,0612.488","Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber (L.534),,,,1893,,,Prints and Drawings,,"1893,0331.8",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/e8fa6efb_b220_431f_b7b7_a3bb005caa78/preview_00304645_001.jpg,print; game-board,"No: 1852,0612.450.+",Il dilettevol giuoco del pellegrinaggio d'amore (Object),,,"Game board with a path bearing numbers leading through a landscape, with various figures representing the perils of love, and other figures undertaking the journey. The path concludes by leading through a gateway to a large house with a formal garden, where couples promenade.
Etching",After: Giuseppe Maria Mitelli;  Print made by: Francesco Maria Francia,,,,,,,1675-1718,,,paper,,,etching,Height: 384 millimetres; Width: 542 millimetres,"Inscription type: inscription Inscription quoted: Titled in a banner along the top, followed by seven lines giving the rules of the game. Signed ""FM Francia fece"" in lower right corner",Bertarelli suggests that the game-board was designed by Mitelli and executed by F.M.Francia.,"Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,love (allegorical),,,,,Purchased from: William Monck Mason; Purchased through: Sotheby's (sale 13-19.iii.1852),,,,1852,,,Prints and Drawings,,"1852,0612.450.+",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_11/5_9/c3d29d34_23ab_404b_828b_a3da009b291b/preview_01136474_001.jpg,print; game-board,"No: 1893,0331.5",Gioco nuovo del contento (Object),,,"Game board with 43 numbered positions, each named with an abstraction and with an appropriate image beside it
Etching",Print made by: Giuseppe Maria Mitelli,,,,,,,1690-1718,,,paper,,,etching,"Height: 317 millimetres; Width: 453 millimetres plate-mark ","Inscription type: inscription Inscription quoted: Numbered upper right in pen 'V'
Titled along the top, followed in six lines with the rules of the game; signed 'Mitelli I E Fec' at the bottom right.
Charlotte Schreiber stamp on the back","For comment, see 1893,0331.1
For another impression, see 1852,0612.459*","Bertarelli 1940 / Le Incisioni di Giuseppe Maria Mitelli, catalogo critico",Not on display,,,allegory/personification,,,,,Donated by: Lady Charlotte Schreiber (L.534),,,,1893,,,Prints and Drawings,,"1893,0331.5",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/ce935a82_3f46_40fb_bf8e_a3bb005ee079/preview_00305320_001.jpg,print; game-board,"No: 1893,0331.111",Nouveau jeu historique et cronologique des Rois de France (Object),,,"Game board with 66 numbered compartments, each containing a medallion of a King of France, with details of his reign; in the centre, the rules of the game in two columns
Hand-coloured etching",Published by: Jean Baptiste Crépy,,,,,,,1774 (after),,,paper,,,etching; hand-coloured,Height: 448 millimetres; Width: 570 millimetres,"Inscription type: inscription Inscription quoted: Lettered with the title  and rules in centre of the board; in lower left corner, beneath the the margin of the board ""à Paris chez Crepy rue S. Jacques à S. Pierre prés la rue de la parcheminerie"" and to r ""Avec Privilege du Roi""",,,Not on display,,,,"Representation of: Pharamond, King of the Franks;  Representation of: Chlodio, King of the Salian Franks;  Representation of: Mérovée, King of the Salian Franks;  Representation of: Childebert I, King of Paris;  Representation of: Clovis I, King of the Franks;  Representation of: Clotaire I, King of the Franks;  Representation of: Childebert II, King of Austrasia;  Representation of: Childebert IV (Childebert III), King of the Franks;  Representation of: Clotaire II, King of the Franks;  Representation of: Dagobert I, King of the Franks;  Representation of: Clovis II, King of Neustria and Burgundy;  Representation of: Clotaire III, King of Neustria;  Representation of: Childeric II, King of Austrasia and Neustria;  Representation of: Thierry I;  Representation of: Clovis IV, King of the Franks;  Representation of: Dagobert II, King of Austrasia;  Representation of: Chilperic II, King of the Franks;  Representation of: Thierry II, King of Austrasia and Burgundy;  Representation of: Childeric III, King of the Franks;  Representation of: Pepin the Short, King of the Franks;  Representation of: Emperor Charlemagne;  Representation of: Louis I the Pious, Holy Roman Emperor and King of the Franks;  Representation of: Charles II the Bald, King of France;  Representation of: Louis II, King of France;  Representation of: Louis III, King of France;  Representation of: Charles III the Fat, Emperor;  Representation of: Eudes, King of Western Francia;  Representation of: Charles III the Simple, King of Western Francia and Lotharingia;  Representation of: Raoul, Duke of Burgundy and King of Western Francia;  Representation of: Louis IV, King of the Franks;  Representation of: Lothair, King of West Francia;  Representation of: Louis V, King of Western Francia (France);  Representation of: Hugues Capet, King of the Franks;  Representation of: Henri I, King of the Franks;  Representation of: Philippe I, King of the Franks;  Representation of: Louis VI, King of the Franks;  Representation of: Louis VII, King of the Franks;  Representation of: Philippe II (Philippe Auguste), King of France;  Representation of: Louis VIII, King of France;  Representation of: St Louis, King Louis IX of France;  Representation of: Philippe IV, King of France;  Representation of: Louis X, King of France;  Representation of: Philippe V, King of France;  Representation of: Charles IV, King of France;  Representation of: Philip the Bold, Duke of Burgundy;  Representation of: Jean II, King of France;  Representation of: Charles V, King of France;  Representation of: Charles VI, King of France;  Representation of: Charles VII, King of France;  Representation of: Louis XI, King of France;  Representation of: Charles VIII the Affable, King of France;  Representation of: Louis XII, King of France;  Representation of: François I, King of France;  Representation of: Henri II, King of France;  Representation of: François II, King of France;  Representation of: Charles IX, King of France;  Representation of: Henri III, King of France;  Representation of: Henri IV, King of France and Navarre;  Representation of: Louis XIII, King of France and Navarre;  Representation of: Louis XIV, King of France and Navarre;  Representation of: Louis XV, King of France and Navarre",,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.111",,,
https://media.britishmuseum.org/media/Repository/Documents/2014_10/5_5/f01df962_8a62_4adc_9e37_a3bb005de0c1/preview_00305013_001.jpg,print; game-board,"No: 1893,0331.70",Le Nouveau Jeu des Cris de Paris (Object),,,"Game board with 44 numbered pictorial compartments arranged in a spiral, each representing one of the cries of Paris, with the cry beneath; the final compartment, wreathed in laurels representing a man handing out printed sheets and labelled ""l'Heureux"", and below ""Edit du Joieux Avenement""; in the centre, the rules of the game; in the lower left corner, a man standing on a scale, whilst weights are placed on the other side, to right, two dogs, one pissing on a parcel labelled ""N O"", the other defecating on some prints, the whole labelled ""La Balance""; in the lower right corner, a merry-go-round, labelled ""la Bague"", in the top right corner, a crowd of people watching a play ""le Fameux Polichinel"", labelled ""Les Parades""; in the top left corner, a man standing at a door, holding a sack, whilst another man pours the contents of a jug on his head from the window above, a line of musicians along the bottom, as though sitting in front of a stage, labelled ""les Battus paient/ l'Amande""
Etching",Published by: Jean Baptiste Crépy,,,,,,,1789 (after?),,,paper,,,etching,"Height: 490 millimetres approx ; Width: 680 millimetres approx ","Inscription type: inscription Inscription quoted: Lettered with the title  and the rules in the centre, as well as an ""Avertissement"", reading ""l'On trouvera chés le même Marchand un assortiment des Jeux/ d'Histoires, Géographiques, pour l'Instruction de la Jeunesse,/ et autres Jeux Récréatif et amusant, dont le Catalogue/ se distribue gratis"".  In the lower margin ""A Paris chés Crepy rue S. Jaques à S. Pierre près la rue de la parcheminerie""","In this print, a later impression of 1893,0331.69, all references to the royal family have been erased (the words 'royal' and 'noble', as well as the privilege and the crown above and the lettering above and below compartment number 44). This is presumably so that Crepy could continue publishing the board post-Revolution",,Not on display,,,,,,,,Donated by: Lady Charlotte Schreiber,,,,1893,,,Prints and Drawings,,"1893,0331.70",,,
